molecule,fruity odor
CCCCC(CC)C1OCCO1,true
CC1CCCC(C1CCC(C)O)(C)C,false
CC1C(C2=C(C1(C)C)C=C(C=C2)C(=O)C)(C)C,false
C[C@@H](C(=O)O)O,false
CCCCCCOC(C)OC,false
CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C,false
CC(CCC1=CC=CC=C1)CCO,false
CC(CCC1=CC=CC=C1)CC=O,false
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C,false
CC1CCOC(O1)C=C(C)C,true
CC(C)CC(=O)OC1C(C2CCC1(C2)C)(C)C,false
CCC(CCC1C(CCCC1(C)C)C)O,false
CC1CCCC(C1CC(C)C(C)O)(C)C,false
CC1CCCC(C1CC(C)C(C)OC(=O)C)(C)C,false
CC1=CCOC(C1)C2=CC=CC=C2,false
CC1=C(C2(CCC1(C(C2(C)O)(C)C)C)C)C,false
CCC(C)CCC(C)(CC)OC(=O)C,true
CC(=CCCC(C)(C=C)OC)C,false
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,false
CC(=CCCC(=C)CC=O)C,false
CC(=O)OCCCC1CCCCC1,true
COC(=O)OC1CCCCCCC1,false
CC(C)(C)C1=C2C=CC=NC2=CC=C1,false
CC(C)CCCC(C)CC(OC)OC,false
CC1CC2(CCCCC2)OC=C1,false
CCOC(=O)C1=CC=CC=C1NCC2CCC(=CC2C)C,false
CC1=C2CC(C(C1)C(C2)C(C)C)C=O,false
CC1=C2CC(C(C1)C(C2)C(=O)C)C(C)C,false
CCC(C=CC1=C(CCCC1(C)C)C)O,true
CC1=CC2C(CC1CC2C(C)C)C#N,false
CC(CC(C)(C)C)C(C)C=O,false
CCC(C)CCCC(C)(C)OC(=O)C,false
C1CC2C(C1)C3CC2CC34CCCO4,false
CC1C=C(CC(C1C)C(=O)C)C,false
CC1CC(=CC(C1CO)C)C,false
CC(C)CCOC(CC1=CC=CC=C1)OCCC(C)C,false
CC1CCCC(C1CCC(C)OC(=O)C)(C)C,true
CC1=CCCC(C1C=C(C)C(C)OC(=O)C)(C)C,true
CCCCCCCCCC(=O)O.CCCCCCCC(=O)O.CC(CO)O,false
CCC(C)(C)CCCC(=O)OCC=C,true
CC(C)CC1=CC2=C(C=C1)N=CC=C2,false
CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O,false
CCCCCCCCCC(=O)O.CCCCCCCC(=O)O.C(C(CO)(CO)CO)O,false
CCC(=O)OCCCCCCCCC=C,false
CCCCCCCCCCC=CCOC(=O)C,true
CCCCCCCCC=CCOC(=O)C,false
CCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,false
CCCCCC#CC(=O)OCCC(C)C,false
CC(=O)OC1CC2CC1C3C2C=CC3,false
CC1(CCC=CC1)C(=O)OC,false
CC(C)CC1=CC=C(C=C1)CC(C)C=O,false
CC1=CCC(CC1)C(C)CC=O,false
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,false
C[C@H]1CCC[C@@]2([C@]1(CCCC2)O)C,false
CC(C)CC1C2CCCC=C2C(=O)O1,false
CC(=C)[C@@H]1CC[C@@](C=C1)(C)O,false
CC1=C(C2CC(C1(C2)C)C(=O)OC)C(=C)C,false
CC1C=C(CCC1=CNC2=CC=CC=C2C(=O)OC)C,false
CC(CCCC(C)(C)O)CC#N,false
CCOC1(CCC2C(=C)C1CCC2(C)C)C,false
CC1C=C(CCC1C=NC2=CC=CC=C2C(=O)OC)C,false
CCC1C(CC(=O)C(=C1CC)C)C,false
CC1(C2CCC(C1(C2)C)C3CCC(CC3)O)C,false
CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C,false
CC1=CC2CC(C1CC2C(C)C)C3OCCO3,false
CC1CCC2C3(C1(C4C(C4(C)C)CC3)C)O2,false
CC(C)C1=CCC(=CC1)CCOC=O,true
CC1(CCCC2=C1C=C(C=C2)C=O)C,false
CC(=CCCC(=CCOC(=O)CCCCCCCCC=C)C)C,false
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1,false
CC(CCCC(=C)C)CCOC(=O)C1=CC=CC=C1,false
CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC=O,false
CCC(=O)OC1CC(C2CC(=C(C)C)CC2C(=C1)C)C,false
CCCCCOC1=C(C=C(C=C1)C=CC)OC,false
CC=C1CC2CC1C3C2OC(=O)CC3,false
CC1(C2CCC1C(C2)C3CCCCC3O)C,false
CC1CC(=C(C1=O)OC)C,false
CC1C=C(CCC1C(=O)C(C)(C)C)C,false
CC1=CCCC(C1C=CC(=O)CC(C)C)(C)C,false
CC1(CCCC2=C1CC(CC2)C=O)C,false
CC(C)(C1=CC=CC=C1)C2=CC(=C(C(=C2)N3N=C4C=CC=CC4=N3)O)C(C)(C)C5=CC=CC=C5,true
CCC(=CCCC(=CC#N)C)C,false
CC(C)C1C(COC(O1)(C)C)(C)C,true
C1CCCC2(CCC1)CCCO2,false
C=CCCCCCCCCCOCCC#N,true
CCOC(=O)CCCCCOC(=O)C,true
CC(C)C1CCC(CC1)C(C)O,false
CCCCCCCCCCCCCCOCCCO,false
CC1CCC(C(C1)OC=O)C(=C)C,false
CCCCCC1C(CCC1=O)C,true
CC1CCOC(C1)CC(C)C,false
CCC1CCC(=O)C1=O,false
CC(=O)CCC1C(=C)CCCC1(C)C,false
CCCCC=CCCCCC(=O)OCCC(C)C,false
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@@H]2CCC(=O)N2)C(C)C,false
CCC1OCC2(CCC=CC2)CO1,true
CCCC(CCC1C(CCCC1(C)C)C)O,false
CC1CC=C(C2(C1C)C=CC(O2)C)C,true
CCC(=CCC(C)CCO)CC,false
CC1(C2CCC1(C(C2)OC(=O)C3=CC=CC=C3)C)C,false
CCOC(=O)[C@H]([C@@H](C(=O)OCC)O)O,true
CCCCCCCCCCCCCCCCOP(=O)([O-])[O-].[K+].[K+],false
CCCC=CCCC(=O)C,true
CC1(C2CC=C(C1C2)CCC=O)C,false
CC1OCC(O1)C2=CC=CC=C2,false
CC(C)C1CCC2CC(=O)CCC2C1,false
CCCC=CCC1CCCC1O,true
CCCC=CCC1CCCC1=O,false
CCOC(=O)C1=C(C=CCC1(C)C)C,false
CCOC(=C)C1C(CC(=O)CC1(C)C)(C)C,false
CC1=C(C=CC(=C1O)C(=O)OC)O,false
CC1C2CC3=CC=CC=C3C2OC(O1)C,false
CC1=CCCC(C1C(=O)OC)(C)C,true
CC(C)C(=O)OCC1=CCC2CC1C2(C)C,true
CC1=C(C(=O)C=CO1)OC(=O)C,true
C1CC2CC1C3C2C(CC3)CO,false
CC1CC(=C)CC(O1)C2=CC=CC=C2,false
CC1CCC2C13CC(C2(C)C)C4(C(C3)O4)C,false
CC(=O)C1=C2CC3(CCC2(CC3)C(CC1)(C)C)C,false
CC(CC=C(C)CCCC(=C)C)C=O,true
CCCC1=NC=C(N=C1C)C,false
CC(C)(C)C1=NC=CN=C1,false
C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)O)N,false
OP(=O)([O-])[O-].[Mg+2],false
C[C@@H]1CO[C@@H]2[C@H]1CCC(=C2)C,false
CCCC[C@H](CC)C(=O)O,false
CC1=CC=CC(CC1=O)(C)C,false
C1CCSSC1,false
CSC(SC)SC,false
COC(=O)CC1CCCCC1,true
CCCCCC#CCC,false
C1C[C@H](NC1)C(=O)O,false
C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2,false
COC1=C(C=CC(=C1)CC=O)O,false
C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],false
C1=CC=C(C=C1)CCCCCCCO,false
CCCCCCOC(=O)C(C)C=CC,true
CCOC1=C(C=CC(=C1)C=O)OC(=O)C,false
CC(CC(C)(C)C#N)C1=CC=CC=C1,false
CCCCCCCCCCCCCCOCCCOC(=O)CC,false
CCOC(=O)[C@@]12CCC[C@@H]1[C@H]3CC[C@@H]2C3,true
CCOC(=O)[C@@]12CCC[C@@H]1[C@@H]3CC[C@H]2C3,true
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.COS(=O)(=O)[O-],false
CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C,false
CCOC(C)OC1=C(C=C(C=C1)C=CC)OC,false
C[C@@]12CC[C@@H](C1(C)C)CC2=O,false
CCCCC(CC)COC(=O)CCCCCC(C)C,false
CCOC(=O)C(C)C1CCCCC1,true
CC1=C[C@H]2[C@@H](CC[C@]([C@@H]2CC1)(C)O)C(C)C,false
CC(=O)OCC1CCC2C1C3CCC2C3,true
C1CC2CC1C3C2C(CC3)C=O,false
CCC(C)C1CCCCC1(C#C)OC(=O)C,false
CC1(CCCCCCCCCCC1)OC,false
CCCC1C2CC(C1C=O)C=C2,false
C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC=O,false
CCCCCC1C(CCC1=O)CC(=O)C,false
CC(C)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,false
CC(CCCC(C)(C)OC)C(C)O,false
COCOC1CCCCCCCCCCC1,false
CC1CCC(C2(C1)OCC(O2)CO)C(C)C,false
CCC(C)C1CCCCC1(C=C)OC(=O)C,false
CCCCCCC1C(CCC1=O)C(=O)OC,false
C1CCCCCC(=O)CCCC=CCCCC1,false
COC(=O)C1=CC=CC=C1N=CC2=CC=CC=C2,true
CC1=C(SC=N1)C(=O)C,false
CCC1=C(N=C(S1)C)C,false
C1CCCCCC2=C(CCCC1)N=CO2,false
CC(=CCCC(=CCCC1=CC=NC=C1)C)C,false
COC(=O)C=C1CCCC1,true
CC(C)CCCCCCOC(=O)C,true
CC(CCC=C(C)C)CC(C)O,false
CC(=O)OC(C)(CCC1C(O1)(C)C)C=C,false
CC(C)CCCC(C)C(=C)O,false
CC1CC2C3CCC(C3)C2CC1=O,true
C1=CC=C(C=C1)CCOCC=O,false
CC(=O)C1C2CCC(C2)C1(C)C,false
CCCC(C)C=NC1=CC=CC=C1C(=O)OC,true
CC1=CNC2=CC=CC=C12.CC(CCCC(C)(C)O)CC=O,false
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO,false
CCCCCCCC(COC(=O)C)OC(=O)C,false
C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,false
CC(CCCC(C)(C)O)CC=O.C1=CC=C2C(=C1)C=CN2,false
CC(C)C(=CCC(C)C=O)C,false
CCOC(C)OC(C)(CCCC(C)C)C=C,true
CCC(C)C(=O)N(C)C1=CC=CC=C1,false
COC1CC2CC1C3C2CC(C3)C=O,false
CC1OCC2(CC3CCC2C3)CO1,true
CC=C1CC2CC1C3C2OCCC3,true
CCOC(=O)OC1C(CCC(C1C)C)C,true
CCC1=CC=C(C=C1)CC(C)(C)C#N,false
CCC(COC1CCCCC1C(C)(C)C)O,false
C(C[C@@H](C(=O)O)N)CN=C(N)N.C(CC(=O)O)[C@@H](C(=O)O)N,false
C1=C(NC=N1)C[C@@H](C(=O)O)N.O.Cl,false
C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,false
CCCCCCCCCCCCCCCCOCCCO,false
CC1=CCC(C1(C)C)CCC(C)CO,false
CC1(C(O1)C(=O)OC)C2CC3CC2C=C3,true
CC(=CCCC(C)(C)OC(=O)C)C=C,true
CCCCCCCCCCOCC=O,false
CCCCCCCCC=NC1=CC=CC=C1C(=O)OC,false
CC1(CCCC2=C1CC(CC2)C#N)C,false
CC12CCCC(C1=NO)(CC2)C,true
CCC=CCC=CCCOC(=O)C,true
CCOC(=O)C1C(=C(CCC1(C)C)C)C,true
CCCCC1COC2(O1)CCCC2,false
CC(C)OCCOC(=O)C1=CC=CC=C1O,false
CCCC(C)C1OCC(CO1)(C)CCC,false
C1CCC(CC1)OCCC2=CC=CC=C2,true
C[C@H]1CC[C@@H]2[C@]13CC(=C(C)C)[C@](O3)(C=C2C)O,false
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,false
CC1(C2CC=C(C1C2)CC=O)C,false
CC(C)CCCCCOC(=O)C,true
CCCCCCCCCC=CCOC(=O)C,false
CC(C)CCCC(C)CC#N,false
C([C@@H](C(=O)O)N)C(=O)N.O,false
C1CCCCCC2COCC2CCCC1,false
C[C@@H]1CC[C@H]([C@@H](C1)O)C(=C)C,true
CC(C)CC(C)CCCC(C)O,true
CC1CC(CC(=O)O1)(C)C,false
CC(C)CCCCCCCCCCCCCCC(=O)O.C([C@@H]([C@H]([C@@H](C(O)O)O)O)O)O,false
CCCCC(=O)C1=C(CCCC1(C)C)C,false
CCCCC1C2=C(C=CCC2)C(=O)O1,false
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,false
CC1=CC2=C(C(=C1C=O)OC)C(CCC2(C)C)(C)C,false
CCC12CCC(C1)C(C2)C3(CCCCC3)O,false
CC(=O)OC1CC2CCC1(OC2(C)C)C,false
C1C=CC2C1C3CC2CC3OCC=O,true
CCCC(=O)OC(C)(C)[C@@H]1CC[C@@H](C2=C(C1)[C@H](CC2)C)C,false
CC(C)OC(=O)CC1=CCCCC1,false
CC1CCC2(CC1)CCC(=O)O2,false
CCC1=C(C(CCC1C)(C)C)C(=O)OCC,true
CC1(CC(C2=CCCCC21)(C)C=O)C,false
CC1=CCC(CC1)C(C)CC2CCCC2=O,true
CC1=CC(=CC=C1)CC(C)(C)CO,false
CC1=CC=C(CC1)C(=C)C,false
C[C@@H](CO)C1=CC=CC=C1,true
CC1C2CC3CC1C(C(C2)C3=C)O,false
CCC=CCC=CC=CC=O,false
CCCCCC[C@@H]1CCC(=O)O1,true
CC1(CCCCC(C1(CC=C)O)(C)C)C,false
COC1=CC=C(C=C1)C(=O)OCC(=O)O,false
CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,false
CC1(CCCC2(C1CCC3C2CCO3)C)C,false
C(CC(=O)[O-])[C@@H](C(=O)[O-])N.[Mg+2],false
CC(=O)C=CC1=CC=CO1,false
C=C1CCCC=C1,false
CC1CSSC1,false
CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,false
C[C@]12CC[C@@H](C1(C)C)C[C@@H]2OC,false
CCCCCCCCCCCCCCCCCC(=O)O.CC(CO)O,false
CCOC(=O)CCC1(OCC(O1)C)C,false
CCC1(OCC(C(O1)C(C)C)(C)C)C,false
C([C@H]([C@H](CO)O)O)O,false
C([C@@H](C(=O)O)O)C(=O)O,false
C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)O,false
C[C@@H]1CC[C@H]([C@@H](C1)OC)C(C)C,false
CC(=CC1=CC=C(C=C1)OC)C=O,false
CCCCCCC(=O)OC1CCCCC1,true
COC1=CC=C(C=C1)C=CC=O,false
CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,false
CCCCCCCC1(OCC(O1)C)C,true
C[C@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C3=CC=CC=C3O,false
CCOC(=O)C1CCC(CC1)C(=O)OCC,true
C[C@@H]1[C@H]2C[C@]2(CC1=O)C(C)C,false
CCOC(=O)C(C)C(C)OC(=O)C,true
CC(=CCCC(=CCOC(=O)CC(=O)C)C)C,true
CCC1=CCC(=O)O1,false
CC(=O)C(C)(C)C1=CC=CC=C1,false
CC1CCSCS1,false
CC1CC(SC(S1)C)C,false
C1=CC=C(C=C1)C=CCOC(=O)C2=CC=CC=C2,true
CCCCCCCCCCOS(=O)C,true
CC1CCCC2(C1=CC3C(C2)OC(=O)C3=C)C,false
CCC(=O)OC1=CC=CC=C1OC,true
CCOC(=O)CCCO,false
CSCSCSC,false
C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN,false
CC1(COC(=O)[C@@H]1O)C,false
CC1=CC[C@H](CC1=O)C(=C)C,false
[C@H]([C@@H](C(=O)O)O)(C(=O)O)O,false
CC1([C@H]2CC[C@H](C2)C1=C)C,false
CC1([C@H]2CCC(=C)[C@@H]1C2)C,false
CC1=CC[C@H]2C[C@@H]1C2(C)C,false
CC1=C[C@H]2[C@@H](CCC(=C2CC1)C)C(C)C,false
C[C@H](C=O)[C@@H]1CC[C@@](O1)(C)C=C,false
CC1=CC[C@]2(CC[C@@H]([C@]2(CC1)O)C(C)C)C,false
C[C@@H]1CC[C@H]([C@H]2[C@]13[C@@H]2C(=CC3)C)C(C)C,false
C[C@H]1CCC[C@]2([C@@]13C[C@@]3(CC2)C(C)(C)O)C,false
CC(=CCC[C@](C)(C=C)OC(=O)C)C,false
C[C@@H](C1=CC=CC=C1)O,false
CC1=CC[C@@H]2[C@H](C1)C2(C)C,false
C[C@@H](CCC=C(C)C)CC=O,false
CC(=CCC[C@](C)(C=C)O)C,false
CC1=CC[C@H](C=C1)C(C)C,false
CC1=CC[C@H](CC1)C(C)(C)O,false
C[C@H]1CC[C@H](C[C@@H]1O)C(=C)C,false
C[C@@H]1CC[C@@H](CC1=O)C(=C)C,false
CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,false
C[C@]12CC[C@H](C1(C)C)CC2=O,false
[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,false
CC[C@H](C)O,false
CCCCCCCC/C=C\CCCCCCCC(=O)O,false
CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,false
C[C@H](CO)C1=CC=CC=C1,false
CC[C@H](C)C(=O)O,true
CC(=C)[C@@H]1CC[C@]2([C@@H](C1)O2)C,false
CC1CCC(C(C1)OC(=O)C)C(=C)C,false
C(=O)(O)[O-].[K+],false
OP(=O)(O)[O-].[K+],false
CC(=O)[O-].[K+],false
CC(=O)[O-].[Na+],false
C1=CC=C(C=C1)C(=O)[O-].[Na+],false
B(=O)O[O-].[Na+],false
O=[Cr]O[Cr]=O,false
CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2,false
CCC(C)C(=O)C=CC,false
CC(C)C1=CC=C(C=C1)CC(C)C=O,false
CCCCCCCCCCCCCC1CCCC(=O)O1,false
CCOC(=O)C=CSC,false
CCC1=C(N=C(S1)CC)C,false
CCCCCCCCCCCCCCCCCCCCC(C)C,false
CC1=NC=CN=C1C(C)C,false
CC1=CN=C(C(=N1)CCC(C)C)C,true
CC(CCC=C(C)C)C1CCC(=C)C=C1,true
CCCC(CC(=O)OC)O,true
CCOC(=O)C(C(C)C)O,true
CCCCC(=O)C=C,false
CC1=CCC(CC1)C(C)C=O,false
CC(C)C(C)(C(C)C)O,true
CCC(C)C1=CN=C(C(=N1)C)C,false
CCC1=NC=CN=C1OCC,false
CCC1SC(SS1)CC,false
CCC(C)C(C(=O)OC)O,true
CC1(CC2C(C1)C3(CCCC2(C3O)C)C)C,false
CC(C(=O)C)OC(=O)C,true
CCC(=O)C(C)O,false
CCC(=O)SC,false
CC1=CC=C(O1)CS,false
CC1(CCCC(O1)(C)C=C)C,false
CC1=CCC(CC1)C(C)(C)OC(=O)C(C)C,false
CC(=O)C1=NCCC1,false
CCCCCCCCCOC(=O)CCCCCCCC,true
CC1(C2CCC(O1)(C=C2)C)C,false
CC(=C)C1CCC(=C)C(C1)OC(=O)C,true
CCCCCCCCCC=CCCCCCC,false
CC1CCSS1,false
CC(CCCC(=O)OC)OC(=O)C,true
CC1=C(CCO1)S,false
CC(=O)C1=CC=C2N1CCC2,false
CC1=C(C=CO1)SSCC2=CC=CO2,false
CC1=C(C=CO1)SC,false
CC(C)C1CCC(C=C1)(C)O,false
CC1=NCSC1,false
CCCCCC1C(O1)C=CC=O,false
CC(C)C1=CC=C(CC1)C=O,false
CC(=O)C1=CSCCN1,false
CC1=C2C(=CO1)CCS2,false
CCCCCC1CCOC(O1)CCCCC,false
CC(=C)C1CCC(CC1)C=O,true
CC1=CCC(CC1)C(C)COC(=O)C,true
CC1=CCC(C=C1)C(=C)C,false
CCC(C(C)C=O)S,false
CC(C)(CC=O)S,false
CCCCCC(CC=O)S,true
CCCC(CC=O)S,false
CC1=CN=CC(=N1)C(=O)C,false
CC1=NC=C(N=C1C)CC(C)C,false
CCCCC1=NC=C(N=C1C)C,false
CC1=NC(=CN=C1OC)CC(C)C,false
CCCC1=NC=CN=C1OC,false
CCC1NC(SC(S1)C)C,false
CCC1CC(=O)C(=C1C)O,false
CC1C(C(=O)C(=C1C)O)C,false
CCCCCC(=O)CCSC,false
CC(C)C1SC(SS1)C(C)C,false
CC1NC(SC(S1)C)C(C)C,false
CCC1SC(NC(S1)C)C,false
CC1NC(SC(S1)CC(C)C)C,false
CCC(=O)C1=NCCC1,false
CCCC(=O)OC(C)C(=O)C,true
CC(C)C1=CC(=NC=C1)C(=O)C,false
CCC1=NC=CC(=C1)C(=C)C,false
CC1SCSS1,false
CCCSS(=O)(=O)CCC,false
CCCCCC(=O)C(C)C(=O)C,true
CCCCCC=CCC=O,false
C1CCCC=CCCCCCCC(=O)CCC1,false
CC1(CCCC2(C13CCC(C3)C2(C)C)O)C,false
CC=C(C)CSC,false
CCCS(=O)OC,true
CC(C)C(=O)SC,true
CC(C)C(=O)OC1=C(C=C(C=C1)C=O)OC,true
CC(C)C=C(C=O)C1=CC=CC=C1,false
C(C(=O)O)(Cl)Br,false
CC1CN=C(O1)C,false
COC(=O)CCC=C,true
CC1CCC(=O)OC1C,true
CCCCCCCOCCCCCC,false
CCCCCC(C=C)OC(=O)CC,false
CCC1NC(SC(S1)CC)CC,false
CC(CC(=O)OC)SC,false
CC(CC=C)C(=O)O,true
CC(C=C(C)CCC=C(C)C)OC(=O)C,false
CC(=CCCC1(CC1C=O)C)C,true
CCOC(=O)CC(C)CCC=C(C)C,true
CC1=C(C(=O)CC(C1)(C)C)O,false
CCOC(=O)CC(=O)OCC1=CC=CC=C1,true
CCCCC1=CSC=N1,false
CC(C)C(=O)OC(C)C1=CC=CC=C1,true
CC1=C(OC(=N1)CC(C)C)C,false
CCCC=CC1OCC(O1)C,true
CC1=CN=C(S1)CC(C)C,true
CC1(C2CCC(C2)C1C(=O)OC)C,true
COC1=NC=CS1,false
CC(C)C(=O)OCC(C)C1=CC=CC=C1,true
CCCC(=O)OCC(C)C1=CC=CC=C1,true
CCCCCC(=CC1=CC=CC=C1)COC(=O)C,true
CC1COC2C1CCC(=C2)C,false
CC1=CN=C(C(=N1)OC)C,false
COC1=C(C=C(C=C1)CC=C)O,false
CC1=CC=C(C=C1)OCC(=O)OC,true
C[C@H](C1=CC=CC=C1)O,false
C1=CC(=CC=C1/C=C/C(=O)O)O,false
CC[C@@H](C)CO,false
C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,false
C/C=C/C(=O)C,true
C[C@H]1CCC(=C(C)C)C(=O)C1,false
CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,false
CCCC[C@H](C)O,false
CC[C@H](C1=CC=CC=C1)O,false
CCC[C@H](C)C(=O)OC,true
CCC/C=C\1/C2=CC=CC=C2C(=O)O1,false
C[C@@H]1CCC(=O)O1,false
CCCCC[C@@H]1CC=CC(=O)O1,false
CC[C@H](C)C(=O)OC,true
C/C(=C/C[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/C=C,false
C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,false
CC[C@@H](C)C(=O)OC,true
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+],false
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,false
CCOC1=C(C=CC(=C1)C=O)OC(=O)C(C)C,false
CCC(=O)O[C@H]1C[C@@H](CC=C1C)C(=C)C,true
CCOC(=O)[C@H]1[C@@H](O1)C2=CC=CC=C2,true
C/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,false
CC(C)C(=O)OC1=CC=CC=C1OC,true
C/C=C/C1=CC(=C(C=C1)O)OC,false
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC(=O)O3)C)(C)C,false
COC1=C(C=C(C=C1)CCNC(=O)/C=C/C2=CC(=C(C=C2)OC)OC)OC,false
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3CCCCCC3,false
CC1([C@@H]2CC=C([C@H]1C2)C=O)C,false
CC1([C@H]2CC=C([C@@H]1C2)C=O)C,false
CC1([C@H]2C[C@@H]1C(=C)[C@@H](C2)O)C,false
CC1=CC[C@@H](C1(C)C)CC=O,false
C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,false
C/C(=C/C#N)/CCC1=CC=CC=C1,false
C/C=C\C1=CC=C(C=C1)OC,false
C/C=C\C1=CC(=C(C=C1)O)OC,false
C/C=C\C1=CC(=C(C=C1)OC)OC,false
C[C@H](CC1=CC=C(C=C1)C(C)(C)C)C=O,false
CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O,false
C1=CNC(=S)N=C1,false
CC(C)CC(=O)/C=C\C(C)C,true
C1=CC=C(C=C1)/C=C/C#N,false
CC(=CCC/C(=C\C#N)/C)C,false
CC/C(=C\C1=CC=CC=C1)/C=O,false
C/C(=C\C#N)/CCC1=CC=CC=C1,true
CCCCC/C(=C\C1=CC=CC=C1)/C=O,false
CC(=CCC/C(=C\CCC(=O)C)/C)C,false
CCCCCCC[C@@H]1CCCC(=O)O1,true
CCCCC[C@@H]1CCCC(=O)O1,true
C[C@@H](CC1=CC=C(C=C1)C(C)(C)C)C=O,false
CCCCC[C@H]1[C@H](CCC1=O)CC(=O)OC,false
CC(C)CC(=O)/C=C/C(C)C,true
C[C@@]12CC[C@@H]3[C@H](CC3(C)C)C(=C)CC[C@H]1O2,false
CC1=C(OC2=CC=CC=C12)C(=O)C,false
CC[C@H](C)CO,false
CC(=C)C1=CC(=C(C=C1)O)OC,false
CCC(=O)[O-].[Na+],false
CCCCCC[C@H](C)O,false
C(CC(=O)O)[C@@H](C(=O)O)N.Cl,false
CCC(C)C(=O)C(=O)[O-].[Na+],true
CC1=CC[C@@](CC1)(C(C)C)O,false
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,false
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,false
CCC[C@H](C)O,false
CCCCC[C@H](C)O,false
CCCCC[C@@H](C=C)O,false
CCCC(CCOC(=O)C)SC(=O)C,true
CC[C@@H](C1=CC=CC=C1)O,false
C/C(=C\OC(=O)C)/C1=CC=CC=C1,false
CN1CCN(CC1)C2=CC=C(C=C2)CO,false
CC1COC(O1)CC(C)CCCC(C)(C)O,false
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],false
CC1(CCC(CC1)C(C)(C)OC)OC,true
CCCCCC(=O)OCC(C)O,true
CC(C)CCCCCCCCCCCCCCC(=O)OCC(CO)O,false
CCC(C(C)C)(C(C)C)C(=O)NCC,false
CCCC(=O)C(CC)S,false
